,url,description,gpt3_description
5613,https://abcnews.go.com/International/wireStory/egypt-officials-attack-kills-forces-militants-sinai-65611210,Egyptian security officials say at least three forces and three militants have been killed in a militant attack on a checkpoint in restive northern Sinai province,Egyptian security officials say an attack by militants in the country's volatile northern Sinai has killed at least eight policemen. The officials say the attack early on Friday targeted a security checkpoint near the town of el-Arish.
5614,https://www.businessinsider.com/googles-pixel-uses-apple-iphone-formula-successful-2019-9,"As Apple is offering consumers more options to choose from than ever before with iPhone and iOS, Google is embracing simplicity, both with Android and the latest Pixel. Google's approach harkens back to Apple's initial strategy with the first generation iPhon…","As Apple has done in the past, Google is using a similar formula for its new Pixel phone that has proven to be successful for the iPhone. The new phone has a sleek design, a powerful camera, and a high price tag."
5615,https://www.cbsnews.com/news/nature-up-close-how-an-insect-is-key-to-grizzly-bears-survival/,The loss of a key food source – whitebark pine trees – to bark beetles can have a devastating effect on bears' ability to hibernate,"The loss of an insect species could have a devastating ripple effect on the grizzly bears in Yellowstone National Park, according to a new study. The study found that the loss of a single species of bumblebee could cause the grizzly bears to lose up to a quarter of their body fat."
5616,https://www.cnn.com/2019/09/14/tech/iphone-11-pro-max-triple-cameras-boring/index.html,Smartphones are boring now. Every year they stay expensive and get minor upgrades.,Smartphones are becoming more and more like mini computers. The new iPhone 11 Pro Max has three camera sensors and is one of the most expensive smartphones on the market.
5617,https://www.reuters.com/article/saudi-aramco-fire-britain-idUSL5N2650EC,"Britain condemned a drone attack on Saudi Arabian oil facilities on Saturday, and said that Yemen's Houthi rebel group should stop targeting Saudi civilian and commercial infrastructure.",Britain condemned Saudi Arabia after a fire at an Aramco oil facility in Saudi Arabia killed one person and injured seven. The fire was quickly extinguished.
5618,https://www.irishtimes.com/news/world/africa/african-heads-of-state-gather-for-robert-mugabe-funeral-1.4018435,Burial delayed by a month so special mausoleum can be built at Heroes’ Acre,Burial delayed for Robert Mugabe as African heads of state gather for funeral. The funeral was originally scheduled for Sunday but has been delayed due to disagreements between Mugabe's family and the government.
5619,https://abcnews.go.com/US/wireStory/jury-awards-17m-plaintiffs-deadly-amtrak-derailment-65605767,Three people who sued over a deadly Amtrak derailment in Washington state in 2017 have been awarded nearly $17 million by a jury for their pain and suffering,Three people were awarded a total of $17 million by a jury on Thursday after they were injured in an Amtrak derailment in Philadelphia that killed eight people and injured more than 200 in 2015. The jury found Amtrak negligent in the crash.
5620,https://www.newsweek.com/college-football-2019-arkansas-state-georgia-where-watch-tv-channel-live-stream-1458313,Georgia looks to improve to 3-0 when it takes on the Red Wolves ahead of a testing run of games over the next five weeks.,Georgia looks to extend its winning streak to three games when it hosts Arkansas State on Saturday. The Bulldogs are coming off a dominant performance against Murray State in which they won 63-17.
5621,https://www.aljazeera.com/news/2019/09/main-candidates-tunisia-presidential-election-190913153532137.html,Some of Tunisia's most prominent politicians are taking part in Sunday's hotly-contested vote.,"Some of the main candidates in Tunisia's presidential election have been campaigning on economic issues. The candidates include incumbent President Beji Caid Essebsi, Prime Minister Youssef Chahed, and lawyer Nabil Karoui."
5622,https://www.cbsnews.com/news/felicity-huffman-sentencing-today-14-days-in-jail-college-admissions-scandal-2019-09-14/,"The popular television actress admitted to paying $15,000 in an effort to boost her eldest daughter's SAT score.","The popular ""Desperate Housewives"" star is set to be sentenced today in the nation's largest college admissions scandal. Huffman has pleaded guilty to paying $15,000 to rig her daughter's SAT score."
5623,https://abcnews.go.com/International/wireStory/germanys-merkel-faces-decisive-week-climate-protection-65609805,"Chancellor Angela Merkel is promising that Germany will ""find its way to good climate protection,"" but her governing coalition is still haggling over a major policy package that is due to be presented next week","Chancellor Angela Merkel is facing a decisive week in her efforts to secure a climate protection deal with her conservative coalition partners. If successful, the agreement would put Germany on track to meet its ambitious climate targets."
5624,https://www.irishtimes.com/news/environment/greta-thunberg-and-the-world-s-biggest-climate-protest-1.4016120,A huge protest will precede the upcoming UN Climate Summit. Can it effect change?,A huge number of people are expected to participate in a climate protest today. The protest is being led by Swedish teenager Greta Thunberg.
5625,https://www.bbc.co.uk/news/uk-wales-49700169,"A contender to be the next House of Commons speaker wants someone in the chair who ""speaks less"".",A contender for the title of oldest pub in Wales has been revealed as a hostelry which has been serving drinks for more than 500 years. The Ivy Bush in Carmarthen is thought to date back to 1510.
5626,https://www.cnn.com/collections/brexit-0914-intl/,nan,The article is about the Brexit vote and how it will affect the UK. nan
5627,https://abcnews.go.com/International/wireStory/tropical-storm-humberto-forms-bahamas-65608780,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",Get breaking news on Tropical Storm Humberto as it forms in the Bahamas and heads west. Humberto is expected to bring heavy rain and strong winds to the Bahamas as it approaches.
5628,https://www.cnn.com/2019/09/13/cnn-underscored/apple-watch-series-4-sale-deal-amazon-walmart/index.html,"After Apple's announcement of the Apple Watch Series 5 earlier this week, retailers are starting to discount Series 4 inventory. There's not a big difference between the Apple Watch Series 4 and Series 5, with the latter adding an always-on display and a comp…","After Apple's newest smartwatch, the Apple Watch Series 4, was announced, older models of the watch went on sale at Amazon and Walmart. The Series 3, which is still a very capable smartwatch, is now available for $199, while the Series 4 starts at $399."
5629,https://abcnews.go.com/International/wireStory/kashmiris-allege-night-terror-indian-troops-crackdown-65609737,Residents of Kashmir villages say Indian troops conducted acts of violence and intimidation in nighttime raids beginning just before the New Delhi government stripped the disputed region of its statehood last month,Residents of Kashmir say they are living in fear of night raids by Indian troops. Kashmiris say the raids are a form of collective punishment and are designed to instill fear in the population.
