,url,description,gpt3_description
749,https://www.nytimes.com/2019/09/03/us/hurricane-dorian-updates.html,"The storm was just north of Grand Bahama Island, delivering 120 m.p.h. winds and ceaseless downpours. It could move “dangerously close” to Florida later Tuesday.","The storm is expected to make landfall on the Florida coast as a Category 4 hurricane on Monday, bringing with it the potential for life-threatening storm surge and heavy rains."
750,nan,0.0,0.0 The article is about a study that found that people who are more likely to be night owls are also more likely to be creative. The study found that people who are more likely to be night owls are also more likely to be creative.
751,https://www.nytimes.com/2019/09/03/nyregion/brooklyn-driver-cyclist-murder.html,"A man in Brooklyn confronted someone trying to break into his S.U.V. and ran him over, the police said.","A man in Brooklyn has been arrested and charged with murder after he drove his car into a group of cyclists, killing one. The man, who has a history of mental illness, has been in and out of jail for the past few years."
752,https://www.irishtimes.com/							/sport/gaelic-games/kevin-mcstay-gaelic-football-followers-need-to-learn-rules-of-the-game-1.4005426	,"We were left with one certainty: when teams go at it right, Gaelic football is a sublime sport","We were surprised to read that Gaelic football fans don't seem to know the rules of the game. It's a complex sport, but that's part of what makes it so fun to watch."
753,https://abcnews.go.com/US/nashville-catholic-school-removes-harry-potter-books-evil/story?id=65354653,"A Catholic school in Nashville removed the Harry Potter books over concerns that they would conjure ""evil spirits.""","A Catholic school in Nashville has removed the Harry Potter books from its shelves, deeming them ""evil."" The school's pastor says the books promote a ""false religion"" and are ""anti-Christian."""
754,https://www.bbc.co.uk/news/uk-england-south-yorkshire-49570403,Sheffield Hallam MP Jared O'Mara told the BBC he intended to resign in September.,Sheffield Hallam is a university in England. It was founded in 1843 as a college for the training of teachers.
755,https://www.aljazeera.com/news/2019/09/qatar-set-reveal-2022-world-cup-logo-landmark-projections-190903105003130.html,Official 2022 World Cup emblem to be launched with worldwide media campaign to be kicked off in Doha at 20:22pm.,Official 2022 Qatar World Cup logo to be revealed soon. The logo will be used for the first time during the 2022 World Cup in Qatar.
756,https://www.reuters.com/article/us-usa-trade-usmca-idUSKCN1VO22C,"The U.S. Congress has enough votes to pass a new trade agreement signed by the United States, Mexico and Canada, and doing so would send a positive signal for stalled U.S.-China trade talks, the chief executive of the U.S. Chamber of Commerce told CNBC on Tue…","The U.S. trade representative has announced that the U.S. will be imposing tariffs on Canadian, Mexican, and European Union imports in response to those countries' retaliatory tariffs."
757,https://www.cnn.com/us/live-news/hurricane-dorian-us-florida/index.html,"Hurricane Dorian is tracking its way north, near Florida's east coast. Follow here for the latest forecasts and news updates.","As of 8 a.m. ET Monday, the center of Hurricane Dorian was about 35 miles east of Melbourne, Florida, and moving north-northwest at 8 mph, the National Hurricane Center said."
758,https://www.irishtimes.com/culture/books/margaret-atwood-and-salman-rushdie-on-strong-booker-prize-shortlist-1.4006169,"Winner of £50,000 prize, won last year by Anna Burns, will be revealed on October 14th","Winner of the Booker Prize and National Book Award, Margaret Atwood's ""The Testaments"" is a sequel to her classic ""The Handmaid's Tale."" Salman Rushdie's ""Quichotte"" is a modern update of Cervantes' ""Don Quixote."""
759,https://abcnews.go.com/Business/wireStory/us-stocks-move-broadly-lower-china-tariffs-kick-65357318,"Stocks fell broadly on Wall Street Tuesday as markets opened after a long weekend to expanded tariffs between the U.S. and China. Technology companies led the decline, with trade sensitive chipmakers particularly lower",Stocks fell on Friday as new tariffs on Chinese goods kicked in. The S&P 500 was down 0.4% as of 12:30 p.m. ET.
760,https://www.newsweek.com/russia-support-iraq-syria-lebanon-tensions-1457449,"Russia has expressed support for the sovereignty of Iraq, Syria and Lebanon following attacks attributed to Israel against regional partners of Iran.","Russia has been increasing its military presence in the Middle East, specifically in Iraq, Syria, and Lebanon. This has led to increased tensions in the region."
761,https://www.irishtimes.com/news/world/asia-pacific/hong-kong-leader-carrie-lam-denies-offering-to-resign-1.4006402,Leaked comments from lunch with industry leaders show Lam regretful for ‘causing havoc’,"Leaked comments from Hong Kong leader Carrie Lam show her admitting that she would resign if she could, but she denies that she has offered to do so. The comments were made during a private meeting with business leaders."
762,https://www.newsweek.com/destiny-2-ascendant-challenge-september-3-bay-drowned-egg-location-1457396,"""Destiny 2"" has been reset for September 3 with a newly rotated Ascendant Challenge. Here's where you can find all the Eggs in the Bay of Drowned Wishes Broken Courier Challenge.","The article is about the ""Destiny 2"" game and the ""Ascendant Challenge"" for the week of September 3. The challenge is to find the ""Drowned Egg"" in the ""Bay of Drowned Wishes"" on Nessus."
763,https://www.nytimes.com/2019/09/03/world/asia/kabul-bombing-afghanistan.html,"Residents of a Kabul neighborhood staged a raucous protest on Tuesday, demanding that the target of a suicide attack — a compound for foreigners — be shut down.","Residents of Kabul, Afghanistan were shaken on Tuesday by a large bomb blast that killed at least 12 people and wounded more than 100. The attack occurred during the morning rush hour, and the target appears to have been a bus carrying government employees."
764,https://www.irishtimes.com/business/financial-services/bank-of-ireland-sells-300m-of-junior-bonds-1.4006362,Move takes advantage of ultra-low rates,Move takes Bank of Ireland a step closer to meeting Central Bank’s requirements on the amount of capital it must hold. The sale is part of the bank’s plan to raise €750 million in new capital by the end of the year.
765,https://www.irishtimes.com/news/world/uk/boris-johnson-warned-of-fight-of-a-lifetime-over-deselection-threat-1.4006187,Former chancellor Philip Hammond says move against rebel Tory MPs is ‘rank hypocrisy’,"Former chancellor Philip Hammond has warned Prime Minister Boris Johnson that he will face a ""fight of a lifetime"" if he tries to deselect Conservative MPs who voted against him on Brexit. Hammond, who is one of 21 MPs who had the Conservative whip removed last week, said Johnson's threat to deselect rebels was"
766,https://www.aljazeera.com/news/2019/09/sales-e-books-decline-trade-print-picks-190903060525214.html,"Since 2015, US readers have chosen old-fashioned print books over their digital versions, and independent bookstores are flourishing.","Since 2015, the sale of e-books has declined while the trade in print books has picked up. The article attributes this to the fact that people are ""rediscovering the joys of paper."""
